=== DATASET RECORD ===
Title:          pub:WHSE_FOREST_VEGETATION.RSLT_FOREST_COVER_RESERVE_SVW
Dataset ID:     pub:WHSE_FOREST_VEGETATION.RSLT_FOREST_COVER_RESERVE_SVW
Source:         WFS
Fetched:        2026-04-05
Feature Count:  52
Geometry Types: MultiPolygon, Polygon
Coverage Area:  Ucluelet, BC region
Bounding Box:   W=-125.587978 S=48.929747 E=-125.420928 N=49.0
Coordinate System: WGS84 (EPSG:4326)

=== ATTRIBUTE SCHEMA ===
  opening id: numeric | range 86652.00 to 1778743.00 | mean 1361477.90
  forest file id: categorical | values: A64035, K3S, TFL54
  cutting permit id: text | 14 unique values | sample: 1, 10, 103, 104, 11...
  cut block id: text | 32 unique values | sample: 9301, 9303, 9303A, 9304, 9305A...
  silv polygon no: categorical | values: LS19_RET, LS19_WTP, RET, TLA, WTP, WTRA
  silv polygon area: numeric | range 0.10 to 31.20 | mean 3.26
  silv reserve code: categorical | values: G
  silv reserve objective code: categorical | values: BIO, OTH, TIM, WTR
  entry userid: categorical | values: BCEID\BIBBY69, BCEID\DDONALD, BCEID\MIKE4ECON, IDIR\ASTARK, IDIR\BVONSCHI

=== SPATIAL SUMMARY ===
Total features in Ucluelet area: 52
  Polygon: 33 features
  MultiPolygon: 19 features
Area distribution (hectares): min=0.0 median=1.0 max=31.2
Approximate centre: 48.9646°N, -125.4650°W

=== FEATURE DESCRIPTIONS ===
Dataset has 52 features. Describing a representative sample of 52:

Feature 19 from 'pub:WHSE_FOREST_VEGETATION.RSLT_FOREST_COVER_RESERVE_SVW', located at approximately 48.9765°N, -125.4422°W. opening id: 1689373 | forest file id: K3S | cutting permit id: 1 | cut block id: SB1 | silv polygon no: WTRA | silv polygon area: 0.8 | silv reserve code: G | silv reserve objective code: WTR | entry userid: BCEID\BIBBY69
Feature 8 from 'pub:WHSE_FOREST_VEGETATION.RSLT_FOREST_COVER_RESERVE_SVW', located at approximately 48.9554°N, -125.4717°W. opening id: 1692276 | forest file id: K3S | cutting permit id: 5 | cut block id: SB8 | silv polygon no: WTRA | silv polygon area: 2.1 | silv reserve code: G | silv reserve objective code: WTR | entry userid: BCEID\BIBBY69
Feature 26 from 'pub:WHSE_FOREST_VEGETATION.RSLT_FOREST_COVER_RESERVE_SVW', located at approximately 48.9967°N, -125.5663°W. opening id: 86652 | forest file id: TFL54 | cutting permit id: 103 | cut block id: KENLS20 | silv polygon no: RET | silv polygon area: 0.2 | silv reserve code: G | silv reserve objective code: OTH | entry userid: BCEID\DDONALD
Feature 6 from 'pub:WHSE_FOREST_VEGETATION.RSLT_FOREST_COVER_RESERVE_SVW', located at approximately 48.9519°N, -125.4736°W. opening id: 1692277 | forest file id: K3S | cutting permit id: 5 | cut block id: SB9 | silv polygon no: WTRA | silv polygon area: 3.3 | silv reserve code: G | silv reserve objective code: WTR | entry userid: BCEID\MIKE4ECON
Feature 34 from 'pub:WHSE_FOREST_VEGETATION.RSLT_FOREST_COVER_RESERVE_SVW', located at approximately 48.9908°N, -125.4562°W. opening id: 1778714 | forest file id: K3S | cutting permit id: 10 | cut block id: OZ4 | silv polygon no: TLA | silv polygon area: 2.5 | silv reserve code: G | silv reserve objective code: TIM | entry userid: BCEID\MIKE4ECON
Feature 4 from 'pub:WHSE_FOREST_VEGETATION.RSLT_FOREST_COVER_RESERVE_SVW', located at approximately 48.9507°N, -125.4793°W. opening id: 1065881 | forest file id: A64035 | cutting permit id: 2 | cut block id: 9303 | silv polygon no: TLA | silv polygon area: 1.3 | silv reserve code: G | silv reserve objective code: BIO | entry userid: IDIR\ASTARK
Feature 37 from 'pub:WHSE_FOREST_VEGETATION.RSLT_FOREST_COVER_RESERVE_SVW', located at approximately 48.9984°N, -125.4837°W. opening id: 1692278 | forest file id: K3S | cutting permit id: 5 | cut block id: MC3 | silv polygon no: TLA | silv polygon area: 0.2 | silv reserve code: G | silv reserve objective code: BIO | entry userid: BCEID\BIBBY69
Feature 24 from 'pub:WHSE_FOREST_VEGETATION.RSLT_FOREST_COVER_RESERVE_SVW', located at approximately 48.9924°N, -125.5683°W. opening id: 90928 | forest file id: TFL54 | cutting permit id: 104 | cut block id: KENLS19 | silv polygon no: LS19_RET | silv polygon area: 0.1 | silv reserve code: G | silv reserve objective code: OTH | entry userid: BCEID\DDONALD
Feature 44 from 'pub:WHSE_FOREST_VEGETATION.RSLT_FOREST_COVER_RESERVE_SVW', located at approximately 48.9959°N, -125.4499°W. opening id: 1128772 | forest file id: A64035 | cutting permit id: 3 | cut block id: 9305A | silv polygon no: TLA | silv polygon area: 9.0 | silv reserve code: G | silv reserve objective code: BIO | entry userid: IDIR\ASTARK
Feature 33 from 'pub:WHSE_FOREST_VEGETATION.RSLT_FOREST_COVER_RESERVE_SVW', located at approximately 48.9825°N, -125.4560°W. opening id: 1778714 | forest file id: K3S | cutting permit id: 10 | cut block id: OZ4 | silv polygon no: WTRA | silv polygon area: 3.3 | silv reserve code: G | silv reserve objective code: WTR | entry userid: BCEID\MIKE4ECON
Feature 49 from 'pub:WHSE_FOREST_VEGETATION.RSLT_FOREST_COVER_RESERVE_SVW', located at approximately 48.9985°N, -125.4825°W. opening id: 1692278 | forest file id: K3S | cutting permit id: 5 | cut block id: MC3 | silv polygon no: WTRA | silv polygon area: 1.8 | silv reserve code: G | silv reserve objective code: WTR | entry userid: BCEID\BIBBY69
Feature 15 from 'pub:WHSE_FOREST_VEGETATION.RSLT_FOREST_COVER_RESERVE_SVW', located at approximately 48.9698°N, -125.4491°W. opening id: 1778735 | forest file id: K3S | cutting permit id: 11 | cut block id: SB15 | silv polygon no: WTRA | silv polygon area: 1.1 | silv reserve code: G | silv reserve objective code: WTR | entry userid: BCEID\MIKE4ECON
Feature 9 from 'pub:WHSE_FOREST_VEGETATION.RSLT_FOREST_COVER_RESERVE_SVW', located at approximately 48.9580°N, -125.4688°W. opening id: 1691861 | forest file id: K3S | cutting permit id: 2 | cut block id: SB6 | silv polygon no: WTRA | silv polygon area: 1.4 | silv reserve code: G | silv reserve objective code: WTR | entry userid: BCEID\BIBBY69
Feature 16 from 'pub:WHSE_FOREST_VEGETATION.RSLT_FOREST_COVER_RESERVE_SVW', located at approximately 48.9729°N, -125.4416°W. opening id: 1778742 | forest file id: K3S | cutting permit id: 11 | cut block id: SB16A | silv polygon no: WTRA | silv polygon area: 0.5 | silv reserve code: G | silv reserve objective code: WTR | entry userid: BCEID\MIKE4ECON
Feature 30 from 'pub:WHSE_FOREST_VEGETATION.RSLT_FOREST_COVER_RESERVE_SVW', located at approximately 48.9630°N, -125.4620°W. opening id: 1778743 | forest file id: K3S | cutting permit id: 11 | cut block id: SB18 | silv polygon no: WTRA | silv polygon area: 1.3 | silv reserve code: G | silv reserve objective code: WTR | entry userid: BCEID\MIKE4ECON
Feature 36 from 'pub:WHSE_FOREST_VEGETATION.RSLT_FOREST_COVER_RESERVE_SVW', located at approximately 48.9969°N, -125.4707°W. opening id: 1714089 | forest file id: K3S | cutting permit id: 8 | cut block id: OZ3 | silv polygon no: WTRA | silv polygon area: 1.7 | silv reserve code: G | silv reserve objective code: WTR | entry userid: BCEID\MIKE4ECON
Feature 25 from 'pub:WHSE_FOREST_VEGETATION.RSLT_FOREST_COVER_RESERVE_SVW', located at approximately 48.9934°N, -125.5769°W. opening id: 90927 | forest file id: TFL54 | cutting permit id: 104 | cut block id: KENLS18 | silv polygon no: WTRA | silv polygon area: 1.4 | silv reserve code: G | silv reserve objective code: WTR | entry userid: BCEID\DDONALD
Feature 11 from 'pub:WHSE_FOREST_VEGETATION.RSLT_FOREST_COVER_RESERVE_SVW', located at approximately 48.9571°N, -125.4539°W. opening id: 1066364 | forest file id: A64035 | cutting permit id: 2 | cut block id: 9312 | silv polygon no: WTP | silv polygon area: 14.0 | silv reserve code: G | silv reserve objective code: WTR | entry userid: IDIR\ASTARK
Feature 0 from 'pub:WHSE_FOREST_VEGETATION.RSLT_FOREST_COVER_RESERVE_SVW', located at approximately 48.9307°N, -125.4709°W. opening id: 1065861 | forest file id: A64035 | cutting permit id: 1 | cut block id: 9301 | silv polygon no: TLA | silv polygon area: 0.9 | silv reserve code: G | silv reserve objective code: BIO | entry userid: IDIR\ASTARK
Feature 46 from 'pub:WHSE_FOREST_VEGETATION.RSLT_FOREST_COVER_RESERVE_SVW', located at approximately 48.9997°N, -125.5818°W. opening id: 1194961 | forest file id: TFL54 | cutting permit id: 115 | cut block id: LS31 | silv polygon no: WTP | silv polygon area: 1.9 | silv reserve code: G | silv reserve objective code: WTR | entry userid: BCEID\BIBBY69
Feature 27 from 'pub:WHSE_FOREST_VEGETATION.RSLT_FOREST_COVER_RESERVE_SVW', located at approximately 48.9975°N, -125.5725°W. opening id: 1194970 | forest file id: TFL54 | cutting permit id: 115 | cut block id: LS32 | silv polygon no: TLA | silv polygon area: 0.1 | silv reserve code: G | silv reserve objective code: BIO | entry userid: BCEID\BIBBY69
Feature 31 from 'pub:WHSE_FOREST_VEGETATION.RSLT_FOREST_COVER_RESERVE_SVW', located at approximately 48.9653°N, -125.4602°W. opening id: 1778743 | forest file id: K3S | cutting permit id: 11 | cut block id: SB18 | silv polygon no: TLA | silv polygon area: 0.1 | silv reserve code: G | silv reserve objective code: TIM | entry userid: BCEID\MIKE4ECON
Feature 39 from 'pub:WHSE_FOREST_VEGETATION.RSLT_FOREST_COVER_RESERVE_SVW', located at approximately 48.9797°N, -125.4463°W. opening id: 1691848 | forest file id: K3S | cutting permit id: 3 | cut block id: SB4 | silv polygon no: WTRA | silv polygon area: 0.9 | silv reserve code: G | silv reserve objective code: WTR | entry userid: BCEID\MIKE4ECON
Feature 29 from 'pub:WHSE_FOREST_VEGETATION.RSLT_FOREST_COVER_RESERVE_SVW', located at approximately 48.9987°N, -125.5645°W. opening id: 86652 | forest file id: TFL54 | cutting permit id: 103 | cut block id: KENLS20 | silv polygon no: WTP | silv polygon area: 2.3 | silv reserve code: G | silv reserve objective code: WTR | entry userid: BCEID\DDONALD
Feature 45 from 'pub:WHSE_FOREST_VEGETATION.RSLT_FOREST_COVER_RESERVE_SVW', located at approximately 48.9991°N, -125.5711°W. opening id: 1194970 | forest file id: TFL54 | cutting permit id: 115 | cut block id: LS32 | silv polygon no: WTRA | silv polygon area: 1.2 | silv reserve code: G | silv reserve objective code: WTR | entry userid: BCEID\BIBBY69
Feature 1 from 'pub:WHSE_FOREST_VEGETATION.RSLT_FOREST_COVER_RESERVE_SVW', located at approximately 48.9360°N, -125.4638°W. opening id: 1065861 | forest file id: A64035 | cutting permit id: 1 | cut block id: 9301 | silv polygon no: WTP | silv polygon area: 2.4 | silv reserve code: G | silv reserve objective code: WTR | entry userid: IDIR\ASTARK
Feature 21 from 'pub:WHSE_FOREST_VEGETATION.RSLT_FOREST_COVER_RESERVE_SVW', located at approximately 48.9444°N, -125.4884°W. opening id: 1065887 | forest file id: A64035 | cutting permit id: 2 | cut block id: 9303A | silv polygon no: TLA | silv polygon area: 0.3 | silv reserve code: G | silv reserve objective code: BIO | entry userid: IDIR\BVONSCHI
Feature 2 from 'pub:WHSE_FOREST_VEGETATION.RSLT_FOREST_COVER_RESERVE_SVW', located at approximately 48.9452°N, -125.4783°W. opening id: 1066389 | forest file id: A64035 | cutting permit id: 2 | cut block id: 9304 | silv polygon no: WTP | silv polygon area: 7.7 | silv reserve code: G | silv reserve objective code: WTR | entry userid: IDIR\ASTARK
Feature 40 from 'pub:WHSE_FOREST_VEGETATION.RSLT_FOREST_COVER_RESERVE_SVW', located at approximately 48.9827°N, -125.4291°W. opening id: 1710679 | forest file id: K3S | cutting permit id: 6 | cut block id: SB10 | silv polygon no: WTRA | silv polygon area: 1.9 | silv reserve code: G | silv reserve objective code: WTR | entry userid: BCEID\MIKE4ECON
Feature 35 from 'pub:WHSE_FOREST_VEGETATION.RSLT_FOREST_COVER_RESERVE_SVW', located at approximately 48.9957°N, -125.4735°W. opening id: 1714089 | forest file id: K3S | cutting permit id: 8 | cut block id: OZ3 | silv polygon no: TLA | silv polygon area: 0.2 | silv reserve code: G | silv reserve objective code: TIM | entry userid: BCEID\MIKE4ECON
Feature 23 from 'pub:WHSE_FOREST_VEGETATION.RSLT_FOREST_COVER_RESERVE_SVW', located at approximately 48.9920°N, -125.5683°W. opening id: 90928 | forest file id: TFL54 | cutting permit id: 104 | cut block id: KENLS19 | silv polygon no: LS19_WTP | silv polygon area: 0.3 | silv reserve code: G | silv reserve objective code: WTR | entry userid: BCEID\DDONALD
Feature 48 from 'pub:WHSE_FOREST_VEGETATION.RSLT_FOREST_COVER_RESERVE_SVW', located at approximately 48.9916°N, -125.5681°W. opening id: 1674665 | forest file id: TFL54 | cutting permit id: 228 | cut block id: KEN350 | silv polygon no: TLA | silv polygon area: 7.2 | silv reserve code: G | silv reserve objective code: BIO | entry userid: BCEID\BIBBY69
Feature 10 from 'pub:WHSE_FOREST_VEGETATION.RSLT_FOREST_COVER_RESERVE_SVW', located at approximately 48.9497°N, -125.4526°W. opening id: 1126670 | forest file id: A64035 | cutting permit id: 3 | cut block id: 9312A | silv polygon no: WTP | silv polygon area: 0.5 | silv reserve code: G | silv reserve objective code: WTR | entry userid: IDIR\ASTARK
Feature 22 from 'pub:WHSE_FOREST_VEGETATION.RSLT_FOREST_COVER_RESERVE_SVW', located at approximately 48.9530°N, -125.4958°W. opening id: 1710684 | forest file id: K3S | cutting permit id: 7 | cut block id: OZ2 | silv polygon no: WTRA | silv polygon area: 0.8 | silv reserve code: G | silv reserve objective code: WTR | entry userid: BCEID\MIKE4ECON
Feature 18 from 'pub:WHSE_FOREST_VEGETATION.RSLT_FOREST_COVER_RESERVE_SVW', located at approximately 48.9757°N, -125.4427°W. opening id: 1689373 | forest file id: K3S | cutting permit id: 1 | cut block id: SB1 | silv polygon no: TLA | silv polygon area: 0.1 | silv reserve code: G | silv reserve objective code: BIO | entry userid: BCEID\BIBBY69
Feature 51 from 'pub:WHSE_FOREST_VEGETATION.RSLT_FOREST_COVER_RESERVE_SVW', located at approximately 48.9942°N, -125.5711°W. opening id: 1674665 | forest file id: TFL54 | cutting permit id: 228 | cut block id: KEN350 | silv polygon no: WTRA | silv polygon area: 12.3 | silv reserve code: G | silv reserve objective code: BIO | entry userid: BCEID\BIBBY69
Feature 20 from 'pub:WHSE_FOREST_VEGETATION.RSLT_FOREST_COVER_RESERVE_SVW', located at approximately 48.9441°N, -125.4861°W. opening id: 1065887 | forest file id: A64035 | cutting permit id: 2 | cut block id: 9303A | silv polygon no: WTP | silv polygon area: 1.7 | silv reserve code: G | silv reserve objective code: WTR | entry userid: IDIR\BVONSCHI
Feature 7 from 'pub:WHSE_FOREST_VEGETATION.RSLT_FOREST_COVER_RESERVE_SVW', located at approximately 48.9549°N, -125.4571°W. opening id: 1066364 | forest file id: A64035 | cutting permit id: 2 | cut block id: 9312 | silv polygon no: TLA | silv polygon area: 31.2 | silv reserve code: G | silv reserve objective code: BIO | entry userid: IDIR\ASTARK
Feature 42 from 'pub:WHSE_FOREST_VEGETATION.RSLT_FOREST_COVER_RESERVE_SVW', located at approximately 48.9843°N, -125.4268°W. opening id: 1710682 | forest file id: K3S | cutting permit id: 6 | cut block id: SB11 | silv polygon no: WTRA | silv polygon area: 2.9 | silv reserve code: G | silv reserve objective code: WTR | entry userid: BCEID\MIKE4ECON
Feature 14 from 'pub:WHSE_FOREST_VEGETATION.RSLT_FOREST_COVER_RESERVE_SVW', located at approximately 48.9695°N, -125.4455°W. opening id: 1778735 | forest file id: K3S | cutting permit id: 11 | cut block id: SB15 | silv polygon no: TLA | silv polygon area: 1.4 | silv reserve code: G | silv reserve objective code: TIM | entry userid: BCEID\MIKE4ECON
Feature 28 from 'pub:WHSE_FOREST_VEGETATION.RSLT_FOREST_COVER_RESERVE_SVW', located at approximately 48.9982°N, -125.5860°W. opening id: 1194961 | forest file id: TFL54 | cutting permit id: 115 | cut block id: LS31 | silv polygon no: TLA | silv polygon area: 0.2 | silv reserve code: G | silv reserve objective code: BIO | entry userid: BCEID\BIBBY69
Feature 38 from 'pub:WHSE_FOREST_VEGETATION.RSLT_FOREST_COVER_RESERVE_SVW', located at approximately 48.9794°N, -125.4469°W. opening id: 1699385 | forest file id: K3S | cutting permit id: 3 | cut block id: SB7 | silv polygon no: WTRA | silv polygon area: 0.4 | silv reserve code: G | silv reserve objective code: WTR | entry userid: BCEID\MIKE4ECON

=== ECOLOGICAL RELEVANCE ===
Vegetation and forest cover data indicates tree species composition. Chanterelles form mycorrhizal associations primarily with conifers — especially Douglas-fir, Sitka spruce, western hemlock, and western red cedar, all common in the Ucluelet region.
