=== DATASET RECORD ===
Title:          pub:WHSE_FOREST_VEGETATION.OGSR_TAP_SERAL_STAGE_SP
Dataset ID:     pub:WHSE_FOREST_VEGETATION.OGSR_TAP_SERAL_STAGE_SP
Source:         WFS
Fetched:        2026-04-05
Feature Count:  734
Geometry Types: Polygon, MultiPolygon, GeometryCollection, MultiLineString, Point, MultiPoint
Coverage Area:  Ucluelet, BC region
Bounding Box:   W=-125.671857 S=48.900703 E=-125.4 N=49.0
Coordinate System: WGS84 (EPSG:4326)

=== ATTRIBUTE SCHEMA ===
  ogsr tss sysid: numeric | range 10062467.00 to 10126051.00 | mean 10072600.27
  tap classification label: categorical | values: Early, Mature, Mid, Old
  region name: categorical | values: West Coast Natural Resource Region
  district name: categorical | values: South Island Natural Resource District
  landscape unit provid: numeric | range 61.00 to 2227.00 | mean 926.05
  landscape unit name: categorical | values: Barkley Sound Islands, Clayoquot SMZ, Maggie
  landscape unit number: categorical | values: 999
  bgc label: categorical | values: CWH vh 1, CWH vm 1, CWH vm 2

=== SPATIAL SUMMARY ===
Total features in Ucluelet area: 734
  Polygon: 713 features
  MultiPolygon: 6 features
  GeometryCollection: 6 features
  Point: 6 features
  MultiLineString: 2 features
  MultiPoint: 1 features
Area distribution (hectares): min=0.0 median=0.2 max=440.1
Approximate centre: 48.9754°N, -125.4971°W

=== FEATURE DESCRIPTIONS ===
Dataset has 734 features. Describing a representative sample of 200:

Feature 559 from 'pub:WHSE_FOREST_VEGETATION.OGSR_TAP_SERAL_STAGE_SP', located at approximately 48.9907°N, -125.5830°W. ogsr tss sysid: 10067010 | tap classification label: Old | region name: West Coast Natural Resource Region | district name: South Island Natural Resource District | landscape unit provid: 815 | landscape unit name: Maggie | bgc label: CWH vh 1
Feature 604 from 'pub:WHSE_FOREST_VEGETATION.OGSR_TAP_SERAL_STAGE_SP', located at approximately 48.9819°N, -125.5436°W. ogsr tss sysid: 10066821 | tap classification label: Mid | region name: West Coast Natural Resource Region | district name: South Island Natural Resource District | landscape unit provid: 815 | landscape unit name: Maggie | bgc label: CWH vh 1
Feature 266 from 'pub:WHSE_FOREST_VEGETATION.OGSR_TAP_SERAL_STAGE_SP', located at approximately 48.9587°N, -125.5949°W. ogsr tss sysid: 10066644 | tap classification label: Mature | region name: West Coast Natural Resource Region | district name: South Island Natural Resource District | landscape unit provid: 815 | landscape unit name: Maggie | bgc label: CWH vh 1
Feature 728 from 'pub:WHSE_FOREST_VEGETATION.OGSR_TAP_SERAL_STAGE_SP', located at approximately 49.0000°N, -125.5877°W. ogsr tss sysid: 10066724 | tap classification label: Mature | region name: West Coast Natural Resource Region | district name: South Island Natural Resource District | landscape unit provid: 815 | landscape unit name: Maggie | bgc label: CWH vh 1
Feature 66 from 'pub:WHSE_FOREST_VEGETATION.OGSR_TAP_SERAL_STAGE_SP', located at approximately 48.9332°N, -125.5192°W. ogsr tss sysid: 10066744 | tap classification label: Mid | region name: West Coast Natural Resource Region | district name: South Island Natural Resource District | landscape unit provid: 815 | landscape unit name: Maggie | bgc label: CWH vh 1
Feature 78 from 'pub:WHSE_FOREST_VEGETATION.OGSR_TAP_SERAL_STAGE_SP', located at approximately 48.9389°N, -125.5627°W. ogsr tss sysid: 10066620 | tap classification label: Mature | region name: West Coast Natural Resource Region | district name: South Island Natural Resource District | landscape unit provid: 815 | landscape unit name: Maggie | bgc label: CWH vh 1
Feature 72 from 'pub:WHSE_FOREST_VEGETATION.OGSR_TAP_SERAL_STAGE_SP', located at approximately 48.9384°N, -125.5575°W. ogsr tss sysid: 10066882 | tap classification label: Old | region name: West Coast Natural Resource Region | district name: South Island Natural Resource District | landscape unit provid: 815 | landscape unit name: Maggie | bgc label: CWH vh 1
Feature 291 from 'pub:WHSE_FOREST_VEGETATION.OGSR_TAP_SERAL_STAGE_SP', located at approximately 48.9638°N, -125.5944°W. ogsr tss sysid: 10066642 | tap classification label: Mature | region name: West Coast Natural Resource Region | district name: South Island Natural Resource District | landscape unit provid: 815 | landscape unit name: Maggie | bgc label: CWH vh 1
Feature 541 from 'pub:WHSE_FOREST_VEGETATION.OGSR_TAP_SERAL_STAGE_SP', located at approximately 48.9826°N, -125.5977°W. ogsr tss sysid: 10072122 | tap classification label: Early | region name: West Coast Natural Resource Region | district name: South Island Natural Resource District | landscape unit provid: 2227 | landscape unit name: Clayoquot SMZ | landscape unit number: 999 | bgc label: CWH vh 1
Feature 260 from 'pub:WHSE_FOREST_VEGETATION.OGSR_TAP_SERAL_STAGE_SP', located at approximately 48.9576°N, -125.5929°W. ogsr tss sysid: 10066650 | tap classification label: Mature | region name: West Coast Natural Resource Region | district name: South Island Natural Resource District | landscape unit provid: 815 | landscape unit name: Maggie | bgc label: CWH vh 1
Feature 210 from 'pub:WHSE_FOREST_VEGETATION.OGSR_TAP_SERAL_STAGE_SP', located at approximately 48.9448°N, -125.5762°W. ogsr tss sysid: 10066955 | tap classification label: Old | region name: West Coast Natural Resource Region | district name: South Island Natural Resource District | landscape unit provid: 815 | landscape unit name: Maggie | bgc label: CWH vh 1
Feature 350 from 'pub:WHSE_FOREST_VEGETATION.OGSR_TAP_SERAL_STAGE_SP', located at approximately 48.9528°N, -125.5671°W. ogsr tss sysid: 10066637 | tap classification label: Mature | region name: West Coast Natural Resource Region | district name: South Island Natural Resource District | landscape unit provid: 815 | landscape unit name: Maggie | bgc label: CWH vh 1
Feature 448 from 'pub:WHSE_FOREST_VEGETATION.OGSR_TAP_SERAL_STAGE_SP', located at approximately 48.9786°N, -125.4421°W. ogsr tss sysid: 10097436 | tap classification label: Old | region name: West Coast Natural Resource Region | district name: South Island Natural Resource District | landscape unit provid: 815 | landscape unit name: Maggie | bgc label: CWH vm 1
Feature 65 from 'pub:WHSE_FOREST_VEGETATION.OGSR_TAP_SERAL_STAGE_SP', located at approximately 48.9322°N, -125.5184°W. ogsr tss sysid: 10066745 | tap classification label: Mid | region name: West Coast Natural Resource Region | district name: South Island Natural Resource District | landscape unit provid: 815 | landscape unit name: Maggie | bgc label: CWH vh 1
Feature 54 from 'pub:WHSE_FOREST_VEGETATION.OGSR_TAP_SERAL_STAGE_SP', located at approximately 48.9351°N, -125.5495°W. ogsr tss sysid: 10066436 | tap classification label: Early | region name: West Coast Natural Resource Region | district name: South Island Natural Resource District | landscape unit provid: 815 | landscape unit name: Maggie | bgc label: CWH vh 1
Feature 670 from 'pub:WHSE_FOREST_VEGETATION.OGSR_TAP_SERAL_STAGE_SP', located at approximately 48.9957°N, -125.4735°W. ogsr tss sysid: 10097373 | tap classification label: Mid | region name: West Coast Natural Resource Region | district name: South Island Natural Resource District | landscape unit provid: 815 | landscape unit name: Maggie | bgc label: CWH vm 1
Feature 81 from 'pub:WHSE_FOREST_VEGETATION.OGSR_TAP_SERAL_STAGE_SP', located at approximately 48.9330°N, -125.5377°W. ogsr tss sysid: 10066435 | tap classification label: Early | region name: West Coast Natural Resource Region | district name: South Island Natural Resource District | landscape unit provid: 815 | landscape unit name: Maggie | bgc label: CWH vh 1
Feature 375 from 'pub:WHSE_FOREST_VEGETATION.OGSR_TAP_SERAL_STAGE_SP', located at approximately 48.9584°N, -125.5198°W. ogsr tss sysid: 10097429 | tap classification label: Old | region name: West Coast Natural Resource Region | district name: South Island Natural Resource District | landscape unit provid: 815 | landscape unit name: Maggie | bgc label: CWH vm 1
Feature 346 from 'pub:WHSE_FOREST_VEGETATION.OGSR_TAP_SERAL_STAGE_SP', located at approximately 48.9510°N, -125.5434°W. ogsr tss sysid: 10066753 | tap classification label: Mid | region name: West Coast Natural Resource Region | district name: South Island Natural Resource District | landscape unit provid: 815 | landscape unit name: Maggie | bgc label: CWH vh 1
Feature 720 from 'pub:WHSE_FOREST_VEGETATION.OGSR_TAP_SERAL_STAGE_SP', located at approximately 49.0000°N, -125.5919°W. ogsr tss sysid: 10066828 | tap classification label: Mid | region name: West Coast Natural Resource Region | district name: South Island Natural Resource District | landscape unit provid: 815 | landscape unit name: Maggie | bgc label: CWH vh 1
Feature 158 from 'pub:WHSE_FOREST_VEGETATION.OGSR_TAP_SERAL_STAGE_SP', located at approximately 48.9463°N, -125.4721°W. ogsr tss sysid: 10066625 | tap classification label: Mature | region name: West Coast Natural Resource Region | district name: South Island Natural Resource District | landscape unit provid: 815 | landscape unit name: Maggie | bgc label: CWH vh 1
Feature 468 from 'pub:WHSE_FOREST_VEGETATION.OGSR_TAP_SERAL_STAGE_SP', located at approximately 48.9852°N, -125.4292°W. ogsr tss sysid: 10097444 | tap classification label: Old | region name: West Coast Natural Resource Region | district name: South Island Natural Resource District | landscape unit provid: 815 | landscape unit name: Maggie | bgc label: CWH vm 1
Feature 539 from 'pub:WHSE_FOREST_VEGETATION.OGSR_TAP_SERAL_STAGE_SP', located at approximately 48.9937°N, -125.5768°W. ogsr tss sysid: 10066711 | tap classification label: Mature | region name: West Coast Natural Resource Region | district name: South Island Natural Resource District | landscape unit provid: 815 | landscape unit name: Maggie | bgc label: CWH vh 1
Feature 148 from 'pub:WHSE_FOREST_VEGETATION.OGSR_TAP_SERAL_STAGE_SP', located at approximately 48.9417°N, -125.4863°W. ogsr tss sysid: 10066896 | tap classification label: Old | region name: West Coast Natural Resource Region | district name: South Island Natural Resource District | landscape unit provid: 815 | landscape unit name: Maggie | bgc label: CWH vh 1
Feature 469 from 'pub:WHSE_FOREST_VEGETATION.OGSR_TAP_SERAL_STAGE_SP', located at approximately 48.9856°N, -125.4279°W. ogsr tss sysid: 10067001 | tap classification label: Old | region name: West Coast Natural Resource Region | district name: South Island Natural Resource District | landscape unit provid: 815 | landscape unit name: Maggie | bgc label: CWH vh 1
Feature 513 from 'pub:WHSE_FOREST_VEGETATION.OGSR_TAP_SERAL_STAGE_SP', located at approximately 48.9794°N, -125.6431°W. ogsr tss sysid: 10074424 | tap classification label: Old | region name: West Coast Natural Resource Region | district name: South Island Natural Resource District | landscape unit provid: 2227 | landscape unit name: Clayoquot SMZ | landscape unit number: 999 | bgc label: CWH vh 1
Feature 244 from 'pub:WHSE_FOREST_VEGETATION.OGSR_TAP_SERAL_STAGE_SP', located at approximately 48.9538°N, -125.5908°W. ogsr tss sysid: 10066901 | tap classification label: Old | region name: West Coast Natural Resource Region | district name: South Island Natural Resource District | landscape unit provid: 815 | landscape unit name: Maggie | bgc label: CWH vh 1
Feature 420 from 'pub:WHSE_FOREST_VEGETATION.OGSR_TAP_SERAL_STAGE_SP', located at approximately 48.9665°N, -125.4197°W. ogsr tss sysid: 10066789 | tap classification label: Mid | region name: West Coast Natural Resource Region | district name: South Island Natural Resource District | landscape unit provid: 815 | landscape unit name: Maggie | bgc label: CWH vh 1
Feature 329 from 'pub:WHSE_FOREST_VEGETATION.OGSR_TAP_SERAL_STAGE_SP', located at approximately 48.9521°N, -125.5448°W. ogsr tss sysid: 10066752 | tap classification label: Mid | region name: West Coast Natural Resource Region | district name: South Island Natural Resource District | landscape unit provid: 815 | landscape unit name: Maggie | bgc label: CWH vh 1
Feature 10 from 'pub:WHSE_FOREST_VEGETATION.OGSR_TAP_SERAL_STAGE_SP', located at approximately 48.9213°N, -125.5383°W. ogsr tss sysid: 10066603 | tap classification label: Mature | region name: West Coast Natural Resource Region | district name: South Island Natural Resource District | landscape unit provid: 815 | landscape unit name: Maggie | bgc label: CWH vh 1
Feature 109 from 'pub:WHSE_FOREST_VEGETATION.OGSR_TAP_SERAL_STAGE_SP', located at approximately 48.9223°N, -125.4895°W. ogsr tss sysid: 10066683 | tap classification label: Mature | region name: West Coast Natural Resource Region | district name: South Island Natural Resource District | landscape unit provid: 815 | landscape unit name: Maggie | bgc label: CWH vh 1
Feature 377 from 'pub:WHSE_FOREST_VEGETATION.OGSR_TAP_SERAL_STAGE_SP', located at approximately 48.9599°N, -125.5168°W. ogsr tss sysid: 10097432 | tap classification label: Old | region name: West Coast Natural Resource Region | district name: South Island Natural Resource District | landscape unit provid: 815 | landscape unit name: Maggie | bgc label: CWH vm 1
Feature 526 from 'pub:WHSE_FOREST_VEGETATION.OGSR_TAP_SERAL_STAGE_SP', located at approximately 48.9849°N, -125.5882°W. ogsr tss sysid: 10066700 | tap classification label: Mature | region name: West Coast Natural Resource Region | district name: South Island Natural Resource District | landscape unit provid: 815 | landscape unit name: Maggie | bgc label: CWH vh 1
Feature 678 from 'pub:WHSE_FOREST_VEGETATION.OGSR_TAP_SERAL_STAGE_SP', located at approximately 48.9981°N, -125.4318°W. ogsr tss sysid: 10066717 | tap classification label: Mature | region name: West Coast Natural Resource Region | district name: South Island Natural Resource District | landscape unit provid: 815 | landscape unit name: Maggie | bgc label: CWH vh 1
Feature 544 from 'pub:WHSE_FOREST_VEGETATION.OGSR_TAP_SERAL_STAGE_SP', located at approximately 48.9842°N, -125.5975°W. ogsr tss sysid: 10073971 | tap classification label: Mid | region name: West Coast Natural Resource Region | district name: South Island Natural Resource District | landscape unit provid: 2227 | landscape unit name: Clayoquot SMZ | landscape unit number: 999 | bgc label: CWH vh 1
Feature 211 from 'pub:WHSE_FOREST_VEGETATION.OGSR_TAP_SERAL_STAGE_SP', located at approximately 48.9453°N, -125.5765°W. ogsr tss sysid: 10066954 | tap classification label: Old | region name: West Coast Natural Resource Region | district name: South Island Natural Resource District | landscape unit provid: 815 | landscape unit name: Maggie | bgc label: CWH vh 1
Feature 545 from 'pub:WHSE_FOREST_VEGETATION.OGSR_TAP_SERAL_STAGE_SP', located at approximately 48.9841°N, -125.6018°W. ogsr tss sysid: 10073972 | tap classification label: Mid | region name: West Coast Natural Resource Region | district name: South Island Natural Resource District | landscape unit provid: 2227 | landscape unit name: Clayoquot SMZ | landscape unit number: 999 | bgc label: CWH vh 1
Feature 324 from 'pub:WHSE_FOREST_VEGETATION.OGSR_TAP_SERAL_STAGE_SP', located at approximately 48.9486°N, -125.5597°W. ogsr tss sysid: 10066459 | tap classification label: Early | region name: West Coast Natural Resource Region | district name: South Island Natural Resource District | landscape unit provid: 815 | landscape unit name: Maggie | bgc label: CWH vh 1
Feature 516 from 'pub:WHSE_FOREST_VEGETATION.OGSR_TAP_SERAL_STAGE_SP', located at approximately 48.9801°N, -125.6016°W. ogsr tss sysid: 10074427 | tap classification label: Old | region name: West Coast Natural Resource Region | district name: South Island Natural Resource District | landscape unit provid: 2227 | landscape unit name: Clayoquot SMZ | landscape unit number: 999 | bgc label: CWH vh 1
Feature 333 from 'pub:WHSE_FOREST_VEGETATION.OGSR_TAP_SERAL_STAGE_SP', located at approximately 48.9511°N, -125.5116°W. ogsr tss sysid: 10066474 | tap classification label: Early | region name: West Coast Natural Resource Region | district name: South Island Natural Resource District | landscape unit provid: 815 | landscape unit name: Maggie | bgc label: CWH vh 1
Feature 653 from 'pub:WHSE_FOREST_VEGETATION.OGSR_TAP_SERAL_STAGE_SP', located at approximately 48.9937°N, -125.4307°W. ogsr tss sysid: 10066802 | tap classification label: Mid | region name: West Coast Natural Resource Region | district name: South Island Natural Resource District | landscape unit provid: 815 | landscape unit name: Maggie | bgc label: CWH vh 1
Feature 423 from 'pub:WHSE_FOREST_VEGETATION.OGSR_TAP_SERAL_STAGE_SP', located at approximately 48.9686°N, -125.4131°W. ogsr tss sysid: 10066788 | tap classification label: Mid | region name: West Coast Natural Resource Region | district name: South Island Natural Resource District | landscape unit provid: 815 | landscape unit name: Maggie | bgc label: CWH vh 1
Feature 360 from 'pub:WHSE_FOREST_VEGETATION.OGSR_TAP_SERAL_STAGE_SP', located at approximately 48.9632°N, -125.5435°W. ogsr tss sysid: 10066657 | tap classification label: Mature | region name: West Coast Natural Resource Region | district name: South Island Natural Resource District | landscape unit provid: 815 | landscape unit name: Maggie | bgc label: CWH vh 1
Feature 299 from 'pub:WHSE_FOREST_VEGETATION.OGSR_TAP_SERAL_STAGE_SP', located at approximately 48.9753°N, -125.5822°W. ogsr tss sysid: 10066509 | tap classification label: Early | region name: West Coast Natural Resource Region | district name: South Island Natural Resource District | landscape unit provid: 815 | landscape unit name: Maggie | bgc label: CWH vh 1
Feature 231 from 'pub:WHSE_FOREST_VEGETATION.OGSR_TAP_SERAL_STAGE_SP', located at approximately 48.9515°N, -125.5756°W. ogsr tss sysid: 10066923 | tap classification label: Old | region name: West Coast Natural Resource Region | district name: South Island Natural Resource District | landscape unit provid: 815 | landscape unit name: Maggie | bgc label: CWH vh 1
Feature 694 from 'pub:WHSE_FOREST_VEGETATION.OGSR_TAP_SERAL_STAGE_SP', located at approximately 48.9970°N, -125.6576°W. ogsr tss sysid: 10074429 | tap classification label: Old | region name: West Coast Natural Resource Region | district name: South Island Natural Resource District | landscape unit provid: 2227 | landscape unit name: Clayoquot SMZ | landscape unit number: 999 | bgc label: CWH vh 1
Feature 250 from 'pub:WHSE_FOREST_VEGETATION.OGSR_TAP_SERAL_STAGE_SP', located at approximately 48.9558°N, -125.5684°W. ogsr tss sysid: 10066916 | tap classification label: Old | region name: West Coast Natural Resource Region | district name: South Island Natural Resource District | landscape unit provid: 815 | landscape unit name: Maggie | bgc label: CWH vh 1
Feature 213 from 'pub:WHSE_FOREST_VEGETATION.OGSR_TAP_SERAL_STAGE_SP', located at approximately 48.9465°N, -125.5784°W. ogsr tss sysid: 10066949 | tap classification label: Old | region name: West Coast Natural Resource Region | district name: South Island Natural Resource District | landscape unit provid: 815 | landscape unit name: Maggie | bgc label: CWH vh 1
Feature 630 from 'pub:WHSE_FOREST_VEGETATION.OGSR_TAP_SERAL_STAGE_SP', located at approximately 48.9934°N, -125.5672°W. ogsr tss sysid: 10067009 | tap classification label: Old | region name: West Coast Natural Resource Region | district name: South Island Natural Resource District | landscape unit provid: 815 | landscape unit name: Maggie | bgc label: CWH vh 1
Feature 306 from 'pub:WHSE_FOREST_VEGETATION.OGSR_TAP_SERAL_STAGE_SP', located at approximately 48.9457°N, -125.5052°W. ogsr tss sysid: 10066891 | tap classification label: Old | region name: West Coast Natural Resource Region | district name: South Island Natural Resource District | landscape unit provid: 815 | landscape unit name: Maggie | bgc label: CWH vh 1
Feature 673 from 'pub:WHSE_FOREST_VEGETATION.OGSR_TAP_SERAL_STAGE_SP', located at approximately 48.9964°N, -125.4919°W. ogsr tss sysid: 10097452 | tap classification label: Old | region name: West Coast Natural Resource Region | district name: South Island Natural Resource District | landscape unit provid: 815 | landscape unit name: Maggie | bgc label: CWH vm 1
Feature 609 from 'pub:WHSE_FOREST_VEGETATION.OGSR_TAP_SERAL_STAGE_SP', located at approximately 48.9879°N, -125.5715°W. ogsr tss sysid: 10066544 | tap classification label: Early | region name: West Coast Natural Resource Region | district name: South Island Natural Resource District | landscape unit provid: 815 | landscape unit name: Maggie | bgc label: CWH vh 1
Feature 97 from 'pub:WHSE_FOREST_VEGETATION.OGSR_TAP_SERAL_STAGE_SP', located at approximately 48.9458°N, -125.5583°W. ogsr tss sysid: 10066951 | tap classification label: Old | region name: West Coast Natural Resource Region | district name: South Island Natural Resource District | landscape unit provid: 815 | landscape unit name: Maggie | bgc label: CWH vh 1
Feature 396 from 'pub:WHSE_FOREST_VEGETATION.OGSR_TAP_SERAL_STAGE_SP', located at approximately 48.9749°N, -125.5541°W. ogsr tss sysid: 10066983 | tap classification label: Old | region name: West Coast Natural Resource Region | district name: South Island Natural Resource District | landscape unit provid: 815 | landscape unit name: Maggie | bgc label: CWH vh 1
Feature 572 from 'pub:WHSE_FOREST_VEGETATION.OGSR_TAP_SERAL_STAGE_SP', located at approximately 48.9939°N, -125.6107°W. ogsr tss sysid: 10072127 | tap classification label: Early | region name: West Coast Natural Resource Region | district name: South Island Natural Resource District | landscape unit provid: 2227 | landscape unit name: Clayoquot SMZ | landscape unit number: 999 | bgc label: CWH vh 1
Feature 239 from 'pub:WHSE_FOREST_VEGETATION.OGSR_TAP_SERAL_STAGE_SP', located at approximately 48.9555°N, -125.5679°W. ogsr tss sysid: 10066917 | tap classification label: Old | region name: West Coast Natural Resource Region | district name: South Island Natural Resource District | landscape unit provid: 815 | landscape unit name: Maggie | bgc label: CWH vh 1
Feature 674 from 'pub:WHSE_FOREST_VEGETATION.OGSR_TAP_SERAL_STAGE_SP', located at approximately 48.9990°N, -125.4846°W. ogsr tss sysid: 10097268 | tap classification label: Early | region name: West Coast Natural Resource Region | district name: South Island Natural Resource District | landscape unit provid: 815 | landscape unit name: Maggie | bgc label: CWH vm 1
Feature 467 from 'pub:WHSE_FOREST_VEGETATION.OGSR_TAP_SERAL_STAGE_SP', located at approximately 48.9851°N, -125.4151°W. ogsr tss sysid: 10066565 | tap classification label: Early | region name: West Coast Natural Resource Region | district name: South Island Natural Resource District | landscape unit provid: 815 | landscape unit name: Maggie | bgc label: CWH vh 1
Feature 63 from 'pub:WHSE_FOREST_VEGETATION.OGSR_TAP_SERAL_STAGE_SP', located at approximately 48.9315°N, -125.5153°W. ogsr tss sysid: 10066746 | tap classification label: Mid | region name: West Coast Natural Resource Region | district name: South Island Natural Resource District | landscape unit provid: 815 | landscape unit name: Maggie | bgc label: CWH vh 1
Feature 627 from 'pub:WHSE_FOREST_VEGETATION.OGSR_TAP_SERAL_STAGE_SP', located at approximately 48.9932°N, -125.5040°W. ogsr tss sysid: 10097239 | tap classification label: Early | region name: West Coast Natural Resource Region | district name: South Island Natural Resource District | landscape unit provid: 815 | landscape unit name: Maggie | bgc label: CWH vm 1
Feature 77 from 'pub:WHSE_FOREST_VEGETATION.OGSR_TAP_SERAL_STAGE_SP', located at approximately 48.9387°N, -125.5666°W. ogsr tss sysid: 10066873 | tap classification label: Old | region name: West Coast Natural Resource Region | district name: South Island Natural Resource District | landscape unit provid: 815 | landscape unit name: Maggie | bgc label: CWH vh 1
Feature 49 from 'pub:WHSE_FOREST_VEGETATION.OGSR_TAP_SERAL_STAGE_SP', located at approximately 48.9313°N, -125.5315°W. ogsr tss sysid: 10066739 | tap classification label: Mid | region name: West Coast Natural Resource Region | district name: South Island Natural Resource District | landscape unit provid: 815 | landscape unit name: Maggie | bgc label: CWH vh 1
Feature 351 from 'pub:WHSE_FOREST_VEGETATION.OGSR_TAP_SERAL_STAGE_SP', located at approximately 48.9529°N, -125.5664°W. ogsr tss sysid: 10066635 | tap classification label: Mature | region name: West Coast Natural Resource Region | district name: South Island Natural Resource District | landscape unit provid: 815 | landscape unit name: Maggie | bgc label: CWH vh 1
Feature 118 from 'pub:WHSE_FOREST_VEGETATION.OGSR_TAP_SERAL_STAGE_SP', located at approximately 48.9241°N, -125.4909°W. ogsr tss sysid: 10066680 | tap classification label: Mature | region name: West Coast Natural Resource Region | district name: South Island Natural Resource District | landscape unit provid: 815 | landscape unit name: Maggie | bgc label: CWH vh 1
